Id,Hillshade_Noon,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Mean_Elevation_Vertical_Distance_Hydrology,Mean_Distance_Hydrology_Firepoints,Mean_Distance_Hydrology_Roadways,Mean_Distance_Firepoints_Roadways,Elevation,Aspect_sin,Aspect_cos,Soil_Type_cont,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,Elevation^2,Elevation Aspect_sin,Elevation Aspect_cos,Elevation Slope,Elevation Wilderness_Area_cont,Elevation Soil_Type_cont,Elevation Vertical_Distance_To_Hydrology,Elevation Horizontal_Distance_To_Roadways,Elevation Horizontal_Distance_To_Fire_Points,Aspect_sin Aspect_cos,Aspect_sin Slope,Aspect_sin Wilderness_Area_cont,Aspect_sin Soil_Type_cont,Aspect_sin Horizontal_Distance_To_Hydrology,Aspect_sin Vertical_Distance_To_Hydrology,Aspect_sin Horizontal_Distance_To_Roadways,Aspect_sin Horizontal_Distance_To_Fire_Points,Aspect_cos^2,Aspect_cos Slope,Aspect_cos Wilderness_Area_cont,Aspect_cos Soil_Type_cont,Aspect_cos Horizontal_Distance_To_Hydrology,Aspect_cos Vertical_Distance_To_Hydrology,Aspect_cos Horizontal_Distance_To_Roadways,Aspect_cos Horizontal_Distance_To_Fire_Points,Slope Soil_Type_cont,Slope Horizontal_Distance_To_Hydrology,Slope Vertical_Distance_To_Hydrology,Slope Horizontal_Distance_To_Roadways,Slope Horizontal_Distance_To_Fire_Points,Wilderness_Area_cont Soil_Type_cont,Wilderness_Area_cont Horizontal_Distance_To_Hydrology,Wilderness_Area_cont Vertical_Distance_To_Hydrology,Wilderness_Area_cont Horizontal_Distance_To_Roadways,Wilderness_Area_cont Horizontal_Distance_To_Fire_Points,Soil_Type_cont^2,Soil_Type_cont Horizontal_Distance_To_Hydrology,Soil_Type_cont Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Hydrology^2,Horizontal_Distance_To_Hydrology Vertical_Distance_To_Hydrology,Vertical_Distance_To_Hydrology Horizontal_Distance_To_Roadways,Vertical_Distance_To_Hydrology Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Roadways^2,Horizontal_Distance_To_Fire_Points^2,Hydrology_Horizontal_Vertical_Ratio,Hydrology_Roadways_Ratio,sqrt_Hillshade_9am,sqrt_Hillshade_3pm,sqrt_Euclidian_Distance_To_Hydrology,sqrt_Slope,sqrt_Wilderness_Area_cont,sqrt_Horizontal_Distance_To_Hydrology,sqrt_Elevation Horizontal_Distance_To_Hydrology,sqrt_Aspect_sin^2,sqrt_Slope^2,sqrt_Slope Wilderness_Area_cont,sqrt_Wilderness_Area_cont^2,sqrt_Soil_Type_cont Horizontal_Distance_To_Roadways,sqrt_Soil_Type_cont Horizontal_Distance_To_Fire_Points,sqrt_Horizontal_Distance_To_Hydrology Horizontal_Distance_To_Roadways,sqrt_Horizontal_Distance_To_Hydrology Horizontal_Distance_To_Fire_Points,sqrt_Vertical_Distance_To_Hydrology^2,sqrt_Horizontal_Distance_To_Roadways Horizontal_Distance_To_Fire_Points,sqrt_Hydrology_FirePts_Ratio,Cover_Type
1.0,0.07931092010881989,-0.29449201532960506,0.2560789764137155,0.5143032589136087,-0.38340081999037606,-0.08906370733817791,0.05086245423452501,-0.20079601858018842,0.1104810143768962,-0.04645041021532369,-0.09534846756873662,-0.008179714969575782,-0.010539497446788285,-0.012961418894481876,0.03723086795881259,0.05871475457664223,-0.14239981515704944,0.027858626670373532,-0.07099415672969744,,-0.03405412055496652,-0.10249599750342486,-0.07522893420993826,-0.013953129661230615,-0.047510922855691064,0.013594598748624002,0.07476517002879514,0.056446546547776776,0.07969236165293093,0.03190965925247737,0.023748924751124143,0.03009475938650438,-0.00256901681145792,-0.20794482878450576,-0.1420306928106741,0.05478077526980275,0.1162486040798297,0.1266315807340196,0.026648772710539052,0.06915081081827461,0.010708873454795454,0.011355640718970552,0.11568310776055775,0.10935339614230692,0.15349250147666657,0.373300498622799,0.004731211446114947,0.05516609800422766,0.0003065956187401138,0.3709831627025565,-0.09888251124122237,-0.0067363291503802405,0.18886955100595074,0.08930577495630584,0.026915153099782204,-0.03148541375360171,0.3699615255082885,-0.07445073026411454,0.0019704321854592407,0.09655867645710946,0.24142877532895005,0.2340355086096862,0.13720582307793014,0.06973471467129809,0.03031799106174683,0.03581386177078432,-0.12131617230713987,-0.08781798859809631,-0.02369406577318685,-0.040101275913437255,-0.0773230571040861,-0.057633399260451,-0.08888391752651026,0.09775107060251018,0.013446663863402122,0.015458113084064291,0.01904530372128869,0.049150307503156014,0.07309097006055358,-0.006725035302440386,-0.017504609208542573,0.1552125968249043,0.1494331605238787,0.027199415203385872,0.09046251118865123,0.012251671625171698,0.32541004907381693,0.22492251363165408,0.0728132011944756,0.24076230968079768,0.17598975522603771,0.21301968134393115,0.22392026487625372,0.18031398665627585,0.170135212064607,0.13921916509869264,0.1185763771083735,0.09315737854441668,-0.04071616491591074,-0.10076682749920145,0.0072894669169716745,0.012833542313245898,-0.08781413605095614,0.12701941959820193,0.20871102041869433,-0.009546655337068827,0.07573776989083925,0.21326356834013518,0.24356883371144486,-0.10036768150097815,-0.02484579705276697,0.016107243107088765,0.021545126476595636,0.12429890130563216,0.09858761547506027,0.16293631954096438,0.1476143126497654,0.10301107741022208,0.012791145826022851,-0.011545586599204257,0.0348121228718076
0.07931092010881989,1.0,-0.014662647117625575,0.04328667290931884,0.19453510208347796,-0.21180624793736097,-0.024015288560868767,0.10186558855049452,-0.10417859332744002,0.13696256941686655,-0.10843251247415388,0.03716733539932923,0.004328953388732489,0.006122267065886913,0.003842100236600001,-0.29491669894904016,0.029128782413420484,0.05521010023834036,-0.0012519356499900052,0.009853967617153738,,0.03610141533361938,0.09177472741988832,0.026601572527314852,0.03716568313290209,0.025221548238276815,0.022834223703523858,0.04336759654219005,0.11711900175935734,-0.05457467938059219,0.01410152627349894,0.05536109666749838,0.013508574893765696,0.0017451584854389758,0.01712794857288333,-0.15275289056637223,0.03953682802513217,0.10834957137968376,0.0011875241053632345,0.029145832608082827,0.03417180881487,0.036140459625872846,-0.02618051953355777,0.10927415750107022,-0.06203721221621406,0.00022429881441321287,0.20146888201236982,0.13125752888491984,0.24489475296433608,0.21668571185651997,0.22586047144680532,-0.39793028798445834,-0.4933578576844619,0.07314829096936604,-0.12644866173563596,0.24180346118837898,0.12110146449361955,0.21750522406705033,-0.38210409596644906,-0.4706461046882613,-0.5598994432107078,0.024335294263117816,0.09495501708042182,-0.08264491483976905,0.23530053221006017,0.13627837636708148,-0.1252244358902695,-0.5240575296354026,-0.3757633265092931,-0.3066675426228593,-0.2892144666977256,-0.3290167751798084,-0.245170009645524,-0.25717140665134763,0.08145073364131236,-0.5919932177058682,-0.4878197816612125,-0.36989386897749443,-0.34555776089208967,-0.3597649283884752,-0.33178472626135147,-0.3501259070446178,-0.3225652304435824,-0.2116173730534921,-0.31977393854969227,-0.07771911993932558,-0.24961471447559108,0.08566568382006598,0.05460163052457186,-0.13240517928139592,0.21373558477898916,0.11633652442722085,0.07255102971005885,0.08429933889773011,-0.05009235109723923,0.10768102628176553,0.00993177088118208,0.03934326206034126,-0.022115448721691883,0.18822563113672364,0.0949289600525019,0.028713958319850682,0.014857294569475429,0.007092287024802154,0.6393995271855892,0.019411239897770678,-0.5851096699094298,-0.0644521074980194,0.03547930627830762,0.06626120129481516,-0.07735977456426793,-0.6139785355576786,-0.44004200543929683,-0.0837778811726951,0.19682817595035842,0.09492970609127642,0.16626349143782815,0.0956485205757268,-0.13502988811546598,0.21659682964491064,-0.01458135673055295,-0.09300848714385455
-0.29449201532960506,-0.014662647117625575,1.0,-0.10989895062917247,-0.46982701485953826,-0.37215486827699007,-0.08416504759354733,-0.11559484235896207,-0.1483739868819557,-0.1347055543823498,-0.061173363012475335,-0.12050916739236306,0.014633716384802405,0.020695884623612545,0.029270336909003974,-0.22294989806541082,-0.08875035401827695,0.23800903117628294,-0.1041506538264631,-0.059790180848817695,,-0.005626234328608846,-0.11683945937710771,0.09720742548859433,0.035560829797544866,0.03491198647877384,-0.014297220019403744,0.12930552231406048,0.10231830020264436,-0.030309378178953933,-0.011073113436528864,-0.0313631018715671,-0.012786976109891187,-0.01196072517455532,0.5520597053002587,0.4070195194817638,-0.07960771159769894,-0.11901494669515403,-0.11482334143630601,-0.019186813419923027,0.006995497661856156,-0.016918938446422286,0.04897202261212768,0.03703706353919953,0.023616432380934173,-0.002373748668955764,0.3087072626747773,0.41074385475933234,0.37438126525269166,0.47338050083783983,0.33442546079552193,0.17984459192004243,0.026534873094267185,0.3942766186535206,-0.114363136433748,0.3902034095826924,0.4290243268980037,0.31764131929893846,0.20579062215815722,0.04054673618661222,-0.058386403863031,-0.9475384470722246,0.364982403392671,-0.08143289094275208,0.39254233269714256,0.4340058221390623,0.08371006389433978,0.14927162416162054,-0.024322701616035475,0.2987491659409458,0.15548518004942433,0.08948992910014988,0.16641503783059025,0.26608328167892975,-0.12851675055673292,0.009788350292203488,-0.05865162655972032,0.042847290583579445,0.017583446379589654,0.0008223010087781979,0.093479520451848,0.09541100880228937,0.27702765424871684,-0.06962111705385485,-0.1296972844349069,0.1699154505079715,0.2523349986494425,-0.28915702292339696,-0.3404246062023452,-0.3130326182462444,-0.29429139976058355,-0.30753605858026567,0.32954478003549953,0.10435397872197406,0.037065361778541056,-0.03759279371443693,-0.08229966144029358,0.017641176188899925,0.04318970412656897,0.43498883873647,0.4060639418496719,0.029567392023198406,-0.010883862395716627,0.17691083574112557,-0.10411183722972484,0.033218841352016575,-0.16361963550137373,-0.9291300564929863,0.03976374695989278,0.06953339499238137,0.12224632516277069,-0.15950532039401005,-0.6216871672746136,-0.8943423690270056,0.40520891365736916,0.4876460830128352,0.18167384876804515,0.21470283079524113,-0.10084575190815061,0.4233243421484998,-0.004524648038350961,-0.22998125434408678
0.2560789764137155,0.04328667290931884,-0.10989895062917247,1.0,-0.16717212577236093,-0.13241878069739504,-0.029947298637460498,-0.041130532971259334,-0.05279388798831068,-0.04793043645260381,-0.021766481730509168,-0.042879130085913486,-0.0016082300744947003,-0.0022744560024774135,-0.0032167793108618566,-0.0793292152675989,-0.031578825557148096,-0.026156942766539633,-0.033219309964043216,-0.021274322924574467,,-0.008284904438213352,-0.04157338803517697,-0.010682994054559962,0.02943367270022162,-0.018557729334853494,-0.005087184405505981,0.0889461601988753,0.11273859771220072,0.08482273956162663,0.10075722628046277,-0.011159503912844322,-0.004549814955042562,-0.004255821376740498,-0.057144621288001636,-0.044731018076635404,-0.001089954787359284,0.035727398121533784,0.0135148932713458,-0.00682698160122852,0.013198749132419989,-0.0060200346434862015,-0.00910686427977944,0.07873247176113841,0.0349232267684735,0.2557161777494833,0.26704310840600703,0.06465311942766404,-0.06768764494855518,-0.029043054622535907,0.2721312654150229,-0.01566143779472555,0.03325892420798494,0.20318328372573652,0.017940030502377153,-0.086628134862423,0.04835953111953056,0.2849074871225183,-0.0026340964058239134,0.049026057365890316,-0.0017373837796855396,-0.057686166998116246,0.2342751100712955,0.05138502309376649,-0.055910394070126455,0.08773022751115847,-0.029710324754649343,-0.02794604464146362,-0.01737933249792125,0.029039456327237922,0.026595902753189377,-0.011892831152365719,-0.010678343730313164,-0.003392304720247797,0.010504931974093806,0.015820055199565357,0.011060825188187424,0.062395020813316514,0.04192756593897237,0.04199652755731154,0.009136652995654315,0.010218190892186743,0.1121337924445314,0.03921041191815433,-0.02024770839015819,-0.0930343559130965,0.021281023306675896,0.11535251235706805,0.01937024519912556,-0.03628895177214932,-0.1319713148386164,-0.0035218748564669047,0.2130784063084923,0.16328380549351088,0.10182478274986034,0.08136350022881714,0.036464614233257704,-0.03524042174489278,0.024167421088201566,-0.08790803359412688,0.0373244965075509,0.01292818582875831,-0.0038726560102561834,-0.000870277634368346,0.0434824236414284,0.09772697168253869,-0.07272166657360356,-0.11333837347247461,0.10070792621484069,0.1321307697452978,-0.01088866050112246,-0.07667081510039188,-0.11554987715216984,-0.14143183225589923,0.032178138147328346,0.13663745882215228,0.005409619744896913,0.08252168798050981,0.03653339029999067,-0.029966859542815624,-0.001605039716396894,-0.024327388260987754
0.5143032589136087,0.19453510208347796,-0.46982701485953826,-0.16717212577236093,1.0,-0.5661011328153932,-0.12802715441225057,0.06504189020857283,-0.16971768684441635,0.1730370356342303,-0.09305349211155518,-0.18331179299441822,-0.00687531528537286,-0.009723485692589339,-0.01375199501389037,-0.09534694574214411,0.1311834625892561,-0.11182307262716429,0.22019682732358054,-0.054371008156902614,,-0.03726942775749,-0.0024994111769780433,-0.0456706745394874,-0.004744538336783673,0.036025110583539154,0.0304308172310573,-0.05160688660831018,0.011013163324254723,0.07723121427814257,-0.016843799704231645,0.06675457323573342,0.027216349221029897,0.02545772123838217,-0.2601535396767815,-0.19122876582768097,0.15892768381105757,0.22318025325640184,0.22340819434357823,0.04083803785880486,0.04088524782198907,0.036010995347895015,-0.009742414388743426,0.0805631618449335,0.0975473918370483,0.014071281480213978,0.3414366628823308,0.04211660756529217,0.13923525887455965,0.07726529596475443,0.3410436736656344,-0.109655024575638,-0.09290307326480875,0.16725266316792545,0.0699235742304511,0.11532618285859904,0.008509583983020907,0.3223680336383824,-0.10469511115409881,-0.07938255963795814,0.01491801656943391,0.44164524509837,0.1878131393511906,0.12427210159470022,0.1358113619971362,0.04293569466688024,0.059886881137888356,-0.11771432350712292,-0.04180744691255367,-0.10371481860692992,-0.07155380944742713,-0.06416441966120011,-0.0649011837935721,-0.12175585417312842,0.12638802736375743,-0.10067544429765576,-0.0792644857128804,-0.028038525999656342,-0.017457756523347367,-0.033199563700320935,-0.04514777730700776,-0.049076832930239275,0.0998678572181064,0.106994537081166,-0.002248768316347324,0.14715901065385995,0.0017965821298263683,0.5089279564116338,0.2887370956232028,0.08163732877498787,0.48295098014435917,0.3642331819709016,0.17485475128204717,0.20943825876091152,0.17021242003532397,0.19266359472272096,0.14574290226779332,0.16948938066822256,0.11596307025963967,0.0014385025442295316,-0.07307612661257382,0.00757039671502515,-0.0037048151387218463,-0.012080217706435513,0.14005329557397758,0.17192669898150553,-0.0904090492373403,0.22816995954443994,0.1784736133393337,0.2109281627414156,-0.12885858885257,-0.10780606184106378,0.033057363366923824,0.151158166603241,0.17953534263766438,0.09290053864947397,0.21701110066934196,0.15872748962418629,0.06718968033351327,0.09707962409244825,-0.006873400902930461,0.1372978069509736
-0.38340081999037606,-0.21180624793736097,-0.37215486827699007,-0.13241878069739504,-0.5661011328153932,1.0,0.22615597636332396,0.05373374828907704,0.33899047615253175,-0.04108297072336616,0.16437609239319365,0.3238145666353825,-0.005446008793588953,-0.0077020742159763095,-0.01089309837679345,0.33909534993869056,-0.045386798651111074,-0.08857621964614418,-0.12549257758677795,0.12165165355305557,,0.04832215331567406,0.12708605249160937,-0.0361762166282533,-0.039715900357927235,-0.06284272303414716,-0.01722692010699987,-0.10033540145313004,-0.15212219551508557,-0.08943890647442758,-0.013342149050510592,-0.037789839529357,-0.015407206125124369,-0.014411644831946518,-0.20607032637140102,-0.15147429565889817,-0.09592044367600244,-0.1434027716908395,-0.13835224796550874,-0.023118459493827265,-0.05545834354629303,-0.02038586526025312,-0.030838910263062215,-0.15233766954613265,-0.14009100802976288,-0.11808536249745591,-0.7575581899705947,-0.4487628303896656,-0.46446021122232406,-0.5052048529746055,-0.7828536806515308,-0.04178899069294547,0.0610125774428994,-0.6241084372692356,0.023081595767570042,-0.4456982474893883,-0.42300616634259375,-0.7527818466038974,-0.076270115084872,0.02723514542027151,0.0384297389679308,0.42300898477823135,-0.6319281822449091,-0.07888710583349427,-0.48233627891026254,-0.48049977575913055,-0.1285157437045389,-5.888961696502338e-05,0.07407631350154537,-0.17572836418615753,-0.0774426677325641,-0.008868324856830609,-0.07923225222046454,-0.11313831653767646,-0.021073361197238204,0.09185981776073897,0.13384269338434804,-0.035134710440777706,-0.01479035760936598,0.017362328974415767,-0.041468351916266036,-0.0394974668522018,-0.40708595376912454,-0.06629887870980876,0.12984944799204956,-0.27469092761725816,-0.24242573672411385,-0.3246414979831541,-0.0032329173839928463,0.2153744122464147,-0.19041863686196836,-0.10452548404066091,-0.5768373627672218,-0.3864007002364536,-0.2574722210833656,-0.20442434621455616,-0.09484614606784185,-0.18244183458784963,-0.1732788716443635,-0.3648520109530371,-0.3103724560695174,-0.04055010097969147,0.015540930840856677,-0.14923805829180942,-0.0716346137313689,-0.2540808525271409,0.27661945328898513,0.6566631065021135,-0.2683005938502431,-0.34318613719799435,0.029624849537066348,0.29301875437584235,0.5832817617268548,0.7184037418287592,-0.5768569834088267,-0.6031788660559269,-0.40050347513962836,-0.40042501348491827,0.005928866048913686,-0.47998217565805573,0.012146098410240985,0.07481745300392013
-0.08906370733817791,-0.024015288560868767,-0.08416504759354733,-0.029947298637460498,-0.12802715441225057,0.22615597636332396,1.0,-0.03149942056093743,-0.04043168810753957,-0.0367070608237644,-0.01666964934882743,-0.032838566735985154,-0.0012316474359973673,-0.001741870114336918,-0.002463539299025482,-0.060753511660774605,-0.024184337891759465,-0.02003204143664607,-0.028380896410487952,-0.016292734291058885,,-0.012724849879216078,-0.03183857682510886,-0.008181467592693814,-0.008981988222595468,-0.01421225738511753,-0.003895970936531543,-0.022691450679438858,-0.03440334365324702,-0.020227143218592248,-0.003017406745303206,-0.008546398055375085,-0.003484431744258497,-0.003259279607970318,-0.04660403586003303,-0.03425681722868529,-0.021692981592749763,-0.032431393844948794,-0.03128918772070065,-0.005228377778842466,-0.012542235832204663,-0.004610385261943784,-0.006974403860523842,-0.03445207439311954,-0.03168241870069363,-0.02670571044982939,-0.20919610531797364,-0.12144407883369542,-0.12169989121261957,-0.12966848198032246,-0.20960672249503567,0.01677297357123177,-0.061970558401601226,-0.21665201230525705,-0.038405124394085555,-0.1129472421152347,-0.11029592517305734,-0.196121243019147,0.0022437369058342666,-0.055389002879014444,0.027817904464478,0.0745357679750621,-0.19349018546293553,-0.05494353614954452,-0.11911560980594237,-0.1223433730511022,0.03046490464570388,0.029828463690892107,0.051215984653130125,-0.03979146061783013,-0.02374443071698904,-0.006712917877693162,-0.01925063833305674,-0.02050822912822988,-0.05811843727843506,-0.06373999926783153,-0.0685124720579843,-0.03656144258029043,-0.02575053159288156,-0.02507465445604644,-0.04450144580251228,-0.04068033755555266,-0.16421969876198825,-0.04137281395124646,-0.004483761286584825,-0.06841661318592931,-0.062118301939181386,-0.19015764465497695,-0.04501991883350928,-0.005549536092801944,-0.06642496182023996,-0.05252549737554463,-0.15187236534659712,-0.10483632560349015,-0.08237284827156222,-0.061952738974469505,-0.04675051134147432,-0.06317933428747848,-0.0645337551532801,-0.08547641913260433,-0.07667557647362856,-0.009890330019245977,-0.0029658361213812548,0.012056467737348085,-0.055671614353888704,-0.10089176260225503,0.09868505763956062,0.1485082859927609,-0.10313363759048559,-0.11761467073566682,0.05823533797100233,0.10229687617369612,0.16227091369533875,0.16247129965634935,-0.19268087998506814,-0.2060811001030824,-0.12317658436773339,-0.1210968124644446,-0.042893583588571635,-0.12253108901086358,-0.0012327776125842062,0.01742259532720797
0.05086245423452501,0.10186558855049452,-0.11559484235896207,-0.041130532971259334,0.06504189020857283,0.05373374828907704,-0.03149942056093743,1.0,-0.05553011311379624,-0.0504145964471497,-0.02289460463400954,-0.04510148872572447,-0.0016915821386269863,-0.0023923375205457532,-0.003383499980790005,-0.08344072514632468,-0.033215506984019365,-0.027512616438831725,-0.03897918839682232,-0.022376938002418613,,-0.017476696774804838,-0.04372807209479037,-0.011236677025474692,-0.012336136464569459,-0.019519547590959946,-0.0053508452632062735,-0.031165130172004753,-0.047250601050252965,-0.027780575174350182,-0.0041441984176212475,-0.0117378836487911,-0.004785624789678221,-0.004476393981341915,-0.0640074036974104,-0.047049357191514284,-0.029793802287376325,-0.04454226506343309,-0.042973524349217154,-0.007180813442381202,-0.01722588907516718,-0.006332043678536793,-0.009578858895183404,-0.04731752933407915,-0.04351359976582556,-0.036678436925980724,-0.1386986219895633,-0.09177329678096491,-0.0833338973888573,-0.11108682145598534,-0.14271540285368944,0.01839846609058977,-0.09179086759823966,-0.28108722629075034,4.076714608741934e-05,-0.09123488743245467,-0.10107460476591834,-0.1474297866755994,0.009317389299088395,-0.08613666916668923,-0.13065195826100556,0.07813592168482271,-0.2523440632905201,-0.021411639202513648,-0.10514961143252319,-0.11462506779323668,0.012671899226013352,-0.006108363585374471,0.04541565045290532,-0.05097032909179195,0.029420888433239218,-0.0007634415910613206,0.00010244096695234816,-0.011152831673694595,-0.012931627857445886,-0.07647234757769085,-0.09067623749518398,-0.05266208269472974,-0.07226324592861502,-0.05230713638982214,-0.05936977219116691,-0.05839973812145483,-0.22296743952265244,-0.024315506638564053,-0.04075651043515717,-0.11040382540584125,-0.12560458896046992,-0.24297488671692333,0.09017083680973885,0.034506032419090116,-0.021371683281026496,-0.03506401110849051,-0.2073875170026267,-0.13226112181804425,-0.10541931154729745,-0.007926263721648437,-0.010897636162288903,-0.039669975476856995,-0.05266497223073651,-0.08967332885279258,-0.08280840487818429,-0.010423443841852098,0.050313511081750674,0.05708542293169349,0.030709887978340532,0.045309513587924385,-0.09214634309492398,0.11956028528327718,0.04694586454281353,0.017693173809681148,0.011170006635170846,-0.09445799237796652,-0.007521787308909889,0.11696918331032237,-0.22763412290950746,-0.2469948841937001,-0.024303084362623857,-0.027137096266236387,0.0009572328776638326,-0.10091567587264326,-0.001687834253794358,0.009786087609882432
-0.20079601858018842,-0.10417859332744002,-0.1483739868819557,-0.05279388798831068,-0.16971768684441635,0.33899047615253175,-0.04043168810753957,-0.05553011311379624,1.0,-0.06471062652328283,-0.029386810849963255,-0.05789088474870454,-0.0021712628429129285,-0.003070730913654367,-0.004342956584566972,-0.10710195027418427,-0.04263440389684792,-0.03531434886953698,-0.05003248821344131,-0.028722349871968894,,-0.022432550839529337,-0.056128009372752745,-0.014423053274273517,-0.015834285618765948,-0.02505469136078851,-0.006868180523356941,-0.04000260323861224,-0.06064941927619853,-0.035658292466823546,-0.005319365718263681,-0.01506638669153927,-0.006142680895404319,-0.005745761733932516,-0.08215793613919184,-0.060391108844287,-0.03824240891322105,-0.0571730824433455,-0.05515949507731508,-0.009217071434667132,-0.022110621784768084,-0.008127616652460042,-0.012295128874734506,-0.060735326364299125,-0.05585271928303101,-0.047079314338320064,-0.29147152745738086,-0.16588867229151263,-0.1709782645934653,-0.1862108832425167,-0.3111834605376191,0.17714886842325972,-0.22342944401444878,-0.3396554980578672,0.07684972457444474,-0.16395469394914017,-0.156298425604074,-0.29965502236082725,0.1256920795987259,-0.1911108002817266,0.15876122320365715,0.14255595051049616,-0.312291086539074,0.018986739742943057,-0.18272232890204007,-0.18217741105435079,-0.1678547307602848,0.2838055727788272,0.2819451752719894,-0.04075227254570635,0.07998038947221862,0.18194022566911933,0.049395216354945544,0.041708938208445505,-0.10682550247635318,-0.2946052606166589,-0.2640721874475838,-0.08434022654074105,-0.1302090766718719,-0.19642715282003123,-0.11332006370478313,-0.12856959784392036,-0.2311084752048311,0.04582938703591517,0.1887136139914876,-0.03571345336277685,-0.02061021453769566,-0.2723954979312558,0.0019615843815436783,0.16464486392933322,-0.05899910432065625,-0.02869929787217918,-0.2636320569537779,-0.17126526251384747,-0.11986791342031902,-0.08884346593865833,-0.0258716064378151,-0.045364349433132674,-0.034824111226878306,-0.14138957831373739,-0.11524537769457482,-0.0229733170726214,-0.005228452218175351,0.23332834546590808,-0.33389778493390776,-0.05978742842062165,0.2544170130625049,0.24218826033242105,-0.07126179637787337,-0.10717534621731933,0.11245756777250195,0.27454548965592124,0.3405220819611099,0.2617445659724365,-0.2797856984900924,-0.3016278991576409,-0.13270844040944793,-0.13438992808305844,0.07016259515538548,-0.1813349868877246,0.0304646743364282,-0.019240393933314857
0.1104810143768962,0.13696256941686655,-0.1347055543823498,-0.04793043645260381,0.1730370356342303,-0.04108297072336616,-0.0367070608237644,-0.0504145964471497,-0.06471062652328283,1.0,-0.026679654097472482,-0.05255789028546552,-0.0019712428782888737,-0.002787850611656867,-0.003942876960285511,-0.09723555921290232,-0.038706859156214406,-0.03206113849260738,-0.045423420934843264,-0.026076404253702154,,-0.020366030869367578,-0.05095741361286985,-0.013094380140521942,-0.014375607661074027,-0.022746615903222946,-0.006235473511491652,-0.03631750389157842,-0.05506230450670374,-0.0323733974938136,-0.004829337831376356,-0.013678448725903096,-0.005576807989042024,-0.005216453611467933,-0.07458942478471267,-0.05482779001622798,-0.03471946128717531,-0.051906212996796104,-0.050078120295787766,-0.008367981096149522,-0.02007375839826437,-0.007378888509937211,-0.011162483303702024,-0.05514029770599074,-0.05070748365593301,-0.04274229783236714,-0.11903985343193155,-0.05878150944546959,-0.09806712675011627,-0.08528510409592928,-0.12097526668609888,-0.020577334904086884,-0.21336595905075303,-0.2891738970063523,-0.010263356401237793,-0.09292522684746192,-0.05033982286774435,-0.12866835941392535,-0.03112292108773946,-0.20685513439850334,0.06779283913076328,0.06849144311962381,-0.2643683250991457,-0.0180292694326714,-0.10580458263417938,-0.07096034578011261,0.009524160326528721,-0.027316091621691643,0.010175994880108325,-0.05754278792397072,-0.03208100795859202,-0.030436292607215934,-0.03300375334798298,-0.04327293828854105,0.05169341553168904,-0.24029293263934137,-0.20074738302628609,-0.08516736922614256,-0.1503948993466315,-0.16746606202544795,-0.1440741438955163,-0.17459084459965962,-0.20707700000720813,0.0043386367531541865,0.02167367571128047,-0.0075682695750126155,0.03192655430699365,-0.23814033362060777,-0.026955244705461456,-0.0006888127959386342,-0.029177073116187485,0.04928662723795615,-0.2360867225302336,-0.14750545597045978,-0.11046828853961171,-0.051779131691357304,-0.02531174794119003,-0.03558429539085385,-0.01215008534857314,-0.09482372354980206,-0.06017615039135623,-0.00644818140250662,-0.004746799418237786,0.039296099621001744,0.018917157978497547,-0.05909413833744991,0.09222691451598583,0.1052522381286608,-0.06078727381724263,-0.07025975488543308,-0.048178119477701516,0.08909196869624562,0.11822476015640532,0.09344492943712886,-0.2195258350753855,-0.22118817598788726,-0.08350103889272845,-0.05868681201387686,-0.009483933006114302,-0.07884168142970484,-0.001973046436897117,-0.0270116628816497
